,favorite_count,followers_count,friends_count,full_text,retweet_count,length
31,0,60,686,"@swiggy_in your delivery executive has behaved horribly with me , he was extremely rude and he had no manners at all , he didn’t know how to talk to a lady , he didn’t have any change , and he was shouting at my friend for not having change. Order ID is #30562364972.",0,267
32,0,33,910,Poor customer care service from @SwiggyCares they does not solved my concern and i am in dm 40 min but not reply 😢😢😢,0,116
33,1,3615,1256,@SwiggyCares Okay. Broken up with @Zomato and trusting you. Now pls help and save me from from dying of hunger. https://t.co/G3tGu66laF,0,135
35,1,22,39,"@Zomato  @ZomatoIN  @zomatocare 
Well just growing globally don't help
Your customers care service is bullshit don't know how to talk 
No proper customer care service better option to go on @swiggy_in  or @foodpandaIndia 
They do better",0,236
37,0,12,1025,@SwiggyCares @TusharKamboj54 Ya nowadays no coupon,0,50
39,0,1620,363,@SwiggyCares No! I'm disappointed with the resolution.. well @swiggy_in losing its credibility,0,94
40,0,12,34,"@swiggy_in @SwiggyCares Swiggy doesn't Care as it delivers stale,stinking food at 11pm &amp; diplomatic customer support only says sorry no 'reorder' or 'refund'.restaurant' Rupar Rannaghor' from Kolkata delivering worst quality food",0,233
41,0,39,14,"@SwiggyCares Just getting calls,not food 😣",0,42
42,0,39,14,"@SwiggyCares @swiggy_in waiting for delivery. ..Where are you guys.
#Hungry
Order no 30562690366",0,96
43,0,108,202,@swiggy_in @SwiggyCares hey contacts never listen what swig be saying as a recommended one there is a business involved in it &amp; recommendation happens and they are not really caring of what the food is being delivered today ordered something and got something else this is bulshit https://t.co/gcpAAPgL6g,0,308
44,0,63,57,@achyuthguptha @samratravikanti @Zomato @ZomatoIN @swiggy_in Sounds like a good idea.. he will anyways never order through zomato again 😄,0,137
45,0,73,1024,"@SwiggyCares This WAH JI WAH restaurant is so shameless and irresponsible that they ae accepting their mistake and blaming that its @swiggy_in delivery boys deliberate mistake that they eat or change the orders.
Now its your call what to do?",0,241
46,1,33,910,Pls help @SwiggyCares I am frustrating for order pls call me,0,60
47,0,2197,246,@Mukta_rockss @Rana_Rajput01 try @swiggy_in 😂😂,0,46
49,2,66,352,@dhirajmarale @chintoonaik @Zomato @swiggy_in @SirJadeja @UberEats @ZomatoIN Bhai ye @zomatocare @ZomatoIN wale na sudharenge..Seems no response..As always washes hand from responsibilities.,0,190
50,1,523,924,"@samratravikanti @Zomato @ZomatoIN @swiggy_in To digest your anger, order whatever you can on COD and cancel the order when deliver executive comes to you. DE will enjoy your food as the restaurant confirms it as a paid order to them and zomato need to pay for it.

Post this delete your account on Zomato.",0,306
51,1,63,57,"@samratravikanti @Zomato @ZomatoIN @swiggy_in @ZomatoIN lost a loyal customer today.

And he will make sure his friends will never use zomato again. 😂",0,150
52,1,73,1024,"@swiggy_in @SwiggyCares worst quality of food totally uncooked and raw paneer and tasteless paneer tikka even the replacement offered was the same. Worst @wahjiwah prashant vihar
@foodpandaIndia @ZomatoIN @Zomato @UberEats_IND https://t.co/qFas18bemG",0,250
53,0,419,661,@pramod_burra @Zomato @ZomatoIN @swiggy_in Day light robbery from @Zomato,0,73
54,0,86,679,@samratravikanti @Zomato @ZomatoIN @swiggy_in @Zomato  Cheater...!,0,66
55,0,419,661,@pramod_burra @Zomato @ZomatoIN @swiggy_in Bro I am a regular user of zomato almost never used swiggy.. will use @swiggy_in for life from now,0,141
56,0,63,57,@samratravikanti @Zomato @ZomatoIN @swiggy_in Can they charge you for previous order?,0,85
57,0,44,34,"@SwiggyCares What my Relatives said you know, we trusted you and came to your home. You can't handle breakfast. How you handle family. @SwiggyCares take me on road",0,163
61,2,514,90,"Ordered from @swiggy_in 
After eating Meal I found stapler  pin inside the food box. https://t.co/wKv8drF2ko",0,108
63,0,71,157,@Zomato u guys are hopeless. U r not in sync with ur delivery guys. U reject the order after it has been delivered to us and paid by cash and then ur delivery guy does not pay u money we paid In turn U deduct it from my acc as penalty. #Fraud  Switching to : @swiggy_in @UberEats,0,279
64,1,20,83,@swiggy_in @SwiggyCares  I suggest you not to use Swiggy as it is waste of money and you don’t even get food properly either items are missing or it doesn’t have taste and quality. When you share your feedback they say we are sorry but don’t resolve anything or do something.#dumb https://t.co/3gH3iVu9Yn,0,304
65,1,512,467,@samratravikanti @Zomato @ZomatoIN @swiggy_in Stop such loot @ZomatoIN,1,70
66,0,419,661,@pramod_burra @Zomato @ZomatoIN @swiggy_in See this. I even requested them to process the order I will pay amount for my cancelled order .. they said sorry we can't send u. What the fuck @Zomato @ZomatoIN.. https://t.co/vGqUKLVHaD,0,230
67,0,29,59,@SwiggyCares It’s really pathetic that you executive is too irresponsible and don’t able to help customers. Customer is waiting for one hour to get food. Executive can only cancel the Oder and I’ve to wait another 24 hours to get my money back,0,243
68,1,140,316,@UberEats_IND You have best customer service.  @swiggy_in needs to learn from you,1,81
69,1,63,57,@samratravikanti @Zomato @ZomatoIN @swiggy_in Wtf! 640 is too much. They should be flexible sometimes.,1,102
70,1,419,661,"Bye bye zomato @ZomatoIN @Zomato you lost a customer who orders almost everyday.. 
@SwiggyCares @swiggy_in will be your user from now.. https://t.co/Sa58qdwMT6",0,159
71,0,15,27,@swiggy_in money deducted but can’t find status of my order. Help,0,65
72,10,419,661,. @Zomato @ZomatoIN charged me 640 odd for the order cancelled with in 2 mins. Gross cheating. Will never use zomato again. I asked them to send order again instead of paying the cancellation charges. But they're saying it's not possible. @swiggy_in is the best. Bye bye zomato. https://t.co/owkZOidEJk,3,302
74,0,29,59,@swiggy_in new policy... To get food order within 1 km otherwise you won’t get it...Really pathetic,0,99
75,0,140,316,@SwiggyCares Do you even know what the issue is @harshamjty @nandanreddy @swiggy_in,0,83
76,0,211,467,@SwiggyCares @swiggy_in what's the hell? Still no help https://t.co/fq1nODQmbw,0,78
77,2,7,192,Dear sir.                                                                 I placed order at 7.53 pm time required for delivery was 47 minutes.I received delivery at 9.17 pm. Your service is very poor. @swiggy_in @SwiggyCares @harshamjty @rahuljaimini,0,250
78,1,336,969,"So instead of tomorrow, @swiggy_in decided to reach out to me at 10:30pm and again at 11pm! 

Since when bedtime has become acceptable for a company to make customer support calls? 

It’s related to an issue that I faced in lunch order earlier today. https://t.co/1PHvhu3Bro",0,274
80,0,24,242,@SwiggyCares Bt i paid rs 155&amp;ur giving only rs 50!thts nt fair,0,67
82,0,46,59,What's the TRUTH @ZomatoIN @swiggy_in https://t.co/ilE5jxvsy7,0,61
88,2,66,352,@chintoonaik @Zomato @swiggy_in @dhirajmarale @SirJadeja @UberEats @ZomatoIN now you guys will repeat the basic protocol what you follow but just look at screenshot..Better you feel shame on your service.. Hopeless @ZomatoSA  worst service. Plz guys take a lesson and uninstall and never place order..,1,301
89,2,66,352,@chintoonaik @Zomato @swiggy_in @dhirajmarale @SirJadeja @UberEats Same happened with me also..Never got complete order from @Zomato @ZomatoIN better we switch to @swiggy_in .. Customer care guys are hopeless..Never got positive response..As I can see from your attached screenshot..Better we uninstall @Zomato app,0,314
90,1,28,85,@chintoonaik @Zomato @swiggy_in @Abhijatvikram01 @SirJadeja @UberEats @Zomato hahaha.. ye log sudhrenge nhi.. Bas 2 no ka Paisa chahiye. Saw that video and now this tweet. pathetic @ZomatoIN,0,190
91,0,68,149,@Sibi_Harsha @likhithnj @SwiggyCares @swiggy_in Yup *sigh* :-/,0,62
92,0,98,9,@Zomato cancelled my order without my knowledge after 30mins so that I can go to @swiggy_in Kya bhaichara hai boss 😂,0,116
94,1,10,185,Ordered food. Coke is missing however no response for complain..still waiting for complete order..see attached screenshot..@Zomato @swiggy_in .. pathetic service from Zomato. @dhirajmarale @Abhijatvikram01 @SirJadeja @UberEats ..plz take a note of this. https://t.co/A0J4pI3BWN,2,277
95,0,211,467,@SwiggyCares I have ordered. Your delivery boy not come my address and I got sms food delivered. How it is possible?,1,116
96,0,3,44,@SwiggyCares you guys are shit.shitiest of all the apps,0,55
98,0,159,31,@shriramkraja @likhithnj @SwiggyCares @swiggy_in guess it's time to cross-check hereafter then! 🤦🏻‍♂️,0,101
1,0,230,420,@SwiggyCares Your executives have a tendency of promising a customer to seek his assent and retracting the promise to the loss of customers,0,139
2,0,9,4,There is no professionlisam in Zomato Chat team..they don't respond for 15 to 20 mins..and once user is away..they will close the chat by saying..hope this solves your query.@Zomato @ZomatoIN @swiggy_in @foodpandaIndia @UberEats_IND https://t.co/p5ZILQedeb,0,256
3,1,5579,233,@irockybat Dear @SwiggyCares hope you understand that why we mentioned you?,1,75
4,0,10,71,@SwiggyCares Want a resolution right now,0,40
6,2,9,38,Fasting season starts today order vrata items made in pure ghee happy Navratri @muditanuj @shuklaricha757 @HDFC_Bank @swiggy_in @BangaloreTimes1 @BangaloreMirror  @SrBachchan #Navaratri #restaurant https://t.co/4W6rSBE7OT,0,221
7,0,1243,1544,@Ateendriyo @swiggy_in @NPCI_BHIM I pay thru Bhim on swiggy but you got to go thru Phonepe or Paytm,0,99
8,0,2,2,"@SwiggyCares @swiggy_in nothing has been done from your end...
you people are only looking for #Money not customer satisfaction.
Today also i placed order (22179728153) from swiggy...
I got such a waste food that you can't imagine.
WHY YOU PEOPLE ARE DOING TIE UP WITH SUCH RESTAURANTS?",0,286
9,0,139,764,@SwiggyCares U can call me in same no tomorrow morning,0,54
10,0,2,116,@swiggy_in food is non edible. It's continuously second time it's happening https://t.co/KY3RTmHDFs,0,99
12,0,4,109,@swiggy_in i have recieved my refund thankyou 🙂🙏,0,48
14,0,155,182,"@swiggy_in @SwiggyCares Please show the courtesy to inform the customer that an order is not getting processed within 10-15 mins after placing the order. 45 mins after placing an order, for a family with kids, we had to call the delivery boy to know that no food for us.",0,270
15,0,139,764,"@SwiggyCares After several calls received the food, absolutely cold, not eatable, wasted my money, we r sleeping hungry. This is ur super service!!!",0,148
16,0,201,243,@swiggy_in cancelled first order after buying Swiggy Super due to inordinate delay over an hour in delivery. Free delivery is deprioritized?,0,140
18,0,96,144,"@foodpandaIndia +91 7019659910 that’s my registered phone number. I haven’t received 2 refunds back even after the mentioned timeframe by you guys. 
You guys are Terribly going wrong @foodpandaIndia learn from @SwiggyCares on how to treat #customers #SayNoToFoodpanda 😡
@PMOIndia",0,279
19,0,136,378,@Ateendriyo @swiggy_in @NPCI_BHIM they do have the UPI option now.,0,66
20,0,324,2121,@Ateendriyo @Ananth_Krishna_ @swiggy_in @NPCI_BHIM @PhonePe_ S.C. ST Lago bhai,0,78
21,1,7787,1557,@Ananth_Krishna_ @swiggy_in @NPCI_BHIM @PhonePe_ Why ya @swiggy_in? Y U No Luv Modi Ji's bhim app 😐😮🙄,0,101
22,0,1827,1097,@Ateendriyo @swiggy_in @NPCI_BHIM They do. They allow to pay only via @PhonePe_ only though,0,91
24,7,7787,1557,"Hey @swiggy_in, ordered from y'all the first time a few days ago. Why don't you have @NPCI_BHIM as a payment option???",3,118
25,0,0,3,@SwiggyCares I haven’t received any reply or refund till now!,0,61
26,0,9,76,"@SwiggyCares please help me

I faced worst cs just now",0,54
30,0,212,196,@swiggy_in The most useless customer service!!,0,46
31,1,49,323,@swiggy_in ordered food.rotis were like papad.curry was also not atall good.very bad exp .contacted cc they just apologize.and no action taken.i want refund for my https://t.co/FhKWf6RLyz the whole food is waste.we have not ate.i asked him to take it back.but they denied.,0,272
32,0,1006,269,"@SwiggyCares save the trouble, already uninstalled the app. This happened for the 5th or 6th time, why would i or anybody pay on any app to get something else but the food item he actually paid for...??",0,202
36,8,3467,968,Happiness. Delivered. @swiggy_in https://t.co/FzZyQxB5f2,1,56
37,0,106,558,"@SwiggyCares Do one thing cancel my order, I dont want my order the order is cheesecake cheese cake dosen't  take took so long to be deliver",0,140
38,0,11,26,@SwiggyCares just received undercooked food (chicken) thank you Swiggy for such amazing food :D,0,95
39,0,106,558,@SwiggyCares Okay make this quick as its 23:32,0,46
41,0,24,208,@SwiggyCares During take away also they don't charge anything extra then why on swiggy they are allowed to charge extra... This means you guys are allowing them to do so...,0,172
42,0,24,208,@SwiggyCares Stop making fool of people,0,39
43,0,24,208,@SwiggyCares If you understand then ask this restaurant to remove the packaging charges as there is ZERO PACKAGING MATERIAL required to deliver my order,0,152
44,0,24,208,@SwiggyCares How come restaurant don't take packaging charges during dining in? They give the burgers in the Same packing material as they would use during home delivery... Then how come is it even possible???,0,209
45,0,106,558,@SwiggyCares I think you guys have appointed wrong executive. Order is in thane and the executive is moving in Wrong direction. https://t.co/0iyvW89kCA,0,151
46,0,146,152,"@swiggy_in extremely disappointed with your service. The app shows food delivered but I guess the delivery executive took it with him. On calling the helpline I get a reply 'Sorry, the delivery guy isn't answering.If you want I can refund your money'.hell yes I want my money back",0,280
47,0,24,208,@SwiggyCares How can a restaurant charge 30 rupees as a packaging charges??? How is it even possible that 2 burgers or even 10 burgers can incur a packaging cost of 30 bucks?,0,174
48,0,655,68,@SwiggyCares Get food delivered within 30 minutes else money back. This was promised but not fulfilled. https://t.co/mtlaEuUESX,0,127
49,0,86,343,@SwiggyCares hi there ... here I am with my daily dose of questioning your worth. Order arrives 40 mins late. Then I find two items missing in it. Entire burger and beverage are missing. Why do I pay for such shitty service??? No shame? https://t.co/UrYAzl9RIM,0,260
50,0,41,206,"Yes, @foodpandaIndia Ordering food online was never so simple! So, I didn't order.
Got two back to back orders cancelled after two back to back payments. Wasted my time, lied to my hunger. 
Learn something from @swiggy_in ,  @UberEats Please!",0,242
51,0,11,45,"Want complete refund and compensation this time. The delivery boy was also changed in the middle so the order arrived after about 1 hour.
@swiggy_in @BiryaniBlues 
I will PM you guys my number then u can see how much i trusted you guys till today.
#food #taste #poor https://t.co/HTwhHPje8m",0,290
52,0,24,208,"@SwiggyCares I subscribed to ur swiggysuper. And I was hoping that no delivery charge would be levied on my order. Now u people are so smart that instead of charging for delivery, you are taking packaging charges.2 burgers can be packed in 2 papers and an envelope.making fool😂 https://t.co/A7FF5ItCxm",0,301
53,0,11,26,@SwiggyCares hey. The assigned delivery executive hasn't been replying to calls nor is moving in the right direction. There is no solution from supports end too. Do you guys really don't want to run the business anymore ?,0,221
54,0,207,162,@chinmaybhogle @SwiggyCares @swiggy_in These guys take their customers for granted. I had a horrible experience with these scamsters earlier today. #swiggydoesntCare,0,165
55,0,11,45,"@swiggy_in i have been a loyal customer of you guys. Very fond of Biryani especially from @BiryaniBlues
But sorry to say that the quality of  this biryani that ioreered was very very poor. More than half of biryani is burnes. Bitter in taste.
Can't eat at all
#food #Dissapointed https://t.co/sOOm0KtTDP",0,303
56,0,112,117,@swiggy_in @SwiggyCares ur services now sucks https://t.co/Tk9ErHa5l9,0,69
57,0,238,284,@PiratedEngineer @thesunnyjoshi @swiggy_in @ZomatoIN But Zomato atleast tries to make up for it. Zomato credits and free food :D,0,128
58,0,112,117,@swiggy_in @swiggycare woww what a srvice this is 4th time my order is canceled by you guys and informing me after 40-50 mins when no option left with me..Claim to b no1 service providers and you guys don't even have any mechanism to chk whthr ur afiliate is serviceable or not..,0,279
59,0,0,31,@zomatocare @ZomatoIN @swiggy_in R you fucking dumb. I am off to sleep now and now you pathetic Chor confirming my order and saying will deliver in an hour. Chor saalo. Keep some decency you morons.,0,198
60,0,88,227,"@swiggy_in simple question, why there’s no option for cash on delivery after 11? Just curious",0,93
61,0,219,572,Hope! You Read! @swiggy_in https://t.co/EwM64p6z6r,0,50
62,4,61,328,I should better use @swiggy_in from now on,0,42
65,0,72,139,"@foodpandaIndia 2 things to notice here
-&gt; Primary victim is @panduratna, not me
-&gt; Your timely response: he complained on 1st October, but you responded after 8 days i.e., today

1 Thing to tell you 
-&gt; I already uninstalled food panda and now a happy customer of @swiggy_in 😊",0,286
66,0,416,466,"@G1rish @snakeyesV1 @swiggy_in Bhai sabki halat past hai. Zomato somewhat is ok, Uber eats has platform lapses. Swiggy is going the foodpanda way.",0,146
67,0,416,466,@snakeyesV1 @swiggy_in Not to mention You pay to call swiggy not that they call you.,0,84
69,0,444,1079,@SwiggyCares items are missing. How annoying it is. Stupidity at its best by @swiggy_in,0,87
73,0,135,169,@SwiggyCares I still see that the issue hasn't been resolved. What's taking so much time ?,0,90
74,0,10,127,@SwiggyCares After 1hour you are calling and stating that the food is not available. Seriously?,0,95
75,0,275,218,"@SwiggyCares Thanks for replying. But, it is not addressed yet! We shall discuss.",0,81
76,2,403,476,"@snakeyesV1 @swiggy_in Swiggy has become rubbish nowadays, 1.5 hours after ordering they cancelled and refunded from a restaurant 4 blocks away, with NO reason.. im looking at uber eats or zomato",1,195
77,0,3,104,@SwiggyCares Bloody idiots why the hell cant you people reply quickly in .. ssmeblike your swiggy chat support,0,110
78,0,0,31,@zomatocare @ZomatoIN @swiggy_in Ha ha ha..... I knew #Shit #Zomato is a Chor and won't reply now. Chor Zomato PFA fresh screenshot https://t.co/dsTSsW9jFx,0,155
79,1,352,281,"Never order food via @swiggy_in. They give their delivery boys multiple orders at one time. If I wanted cold food, I’d order sushi. Pathetic. #Swiggy #Mumbai",0,157
80,0,9,49,"@SwiggyCares My current status with actual swiggy support.. what is wrong with you guys??? Can't reply when I contact support, but reply faster to a tweet...

#swiggy https://t.co/Y4UZc0oxMZ",0,190
81,0,9,49,"@SwiggyCares My current status with actual swiggy support.. what is wrong with you guys??? Can't reply when I contact support, but reply faster to a tweet...

#swiggy https://t.co/jG4Gq7pOM4",0,190
82,0,7,310,@swiggy_in it's been 90 minutes since I have ordered not yet delivered @Zomato can you make it better,0,101
85,0,121,161,"@Chaitu_GyanGuru @swiggy_in @SwiggyCares @Zomato And their attitude is like: ""Hey, apologies for the inconvenience caused. Why don't you take this coupon of Rs. XXX and let's all forget about it?"" No action, no remedial measures, just a copy-paste apology and a coupon!",0,269
86,0,41,52,"@SwiggyCares #22177605209

After being a so called Swiggy Super Member, this is the service you'll give!? Disgusting",0,116
87,0,226,148,@PiratedEngineer @swiggy_in @ZomatoIN Only if they start accepting digital money!,0,81
88,0,0,31,@zomatocare @ZomatoIN @swiggy_in My Number is 9920281645. Now track and refund my amount. Confirm once done so that I could uninstall the #Shit #Zomato app then,0,160
90,0,121,161,"@Chaitu_GyanGuru @swiggy_in @SwiggyCares @Zomato And they treat their SUPER customers like garbage! I regret endorsing these buffoons so much - gave them 5 star ratings, recommended them to friends and family, and also paid for the so called SUPER membership! They gave me 🔔 in return.",0,285
91,0,444,1079,@SwiggyCares How long it took?? Would you mind to compensate on this mindless stupid act??,0,90
92,0,0,31,@zomatocare @ZomatoIN @swiggy_in Ha ha ha..... Look at the irony..... Screenshot attached..... Status......still 1 min to chat. https://t.co/7s0WXhTRjS,0,151
93,0,19,71,@swiggy_in  what a nice service clap for you guys from the last 1 Hr I am waiting for my order https://t.co/YuOLvj3WV0,0,118
94,0,4,22,"@SwiggyCares I've got the order cancelled.. just FYI, driver has kept the order with himself.. I didn't accept it.. I'm pretty sure it was pretty planned on driver's part to avoid the delivery.",0,193
95,0,48,202,Hi swiggy. First my order gets delayed. Then your agent Sunny closes my chat without any conversation with me. Your orders are delayed regularly with little customer response. @swiggy_in @ZomatoIN @UberEats_IND @foodpandaIndia will attach screenshot of chat.,0,258
96,0,9,69,"@SwiggyCares @swiggy_in been 75 minutes I placed an order! I am yet to receive this , the delivery boy says the assigned delivery boy canceled delivery",0,151
97,0,18552,127,"@VashishthaVipul @SUBWAY @foodpandaIndia @Olacabs @BoycottSubway Yes baba.
Ordering from @ZomatoIN @swiggy_in and even @UberEats gives you the best of experiences.
I'll sue this panda anyway!",0,191
0,1,16,56,@SwiggyCares Yes. You sorted out by refund my money and keep me hungry whole night.,0,83
1,0,45,307,@SwiggyCares I have spoken to one of your colleagues yesterday and for now the matter seems to be resolved.,0,107
2,0,262,1366,@SwiggyCares Lets see,0,21
3,2,80,11,@SwiggyCares Batman approves..😛😛 https://t.co/yYuTxy93wO,0,56
4,14,80,11,"Woahhhh @swiggy_in @SwiggyCares that was lightning quick delivery..

Thank you 🙃 https://t.co/1URJK0YEwW",1,104
5,0,12159,42,@RickyStrikes @Zomato @ZomatoIN @swiggy_in Hi There! That's odd! Kindly share your order ID with us and we will get this checked for you ASAP. ~Ary,0,147
6,0,262,1366,@SwiggyCares Sorry I don’t believe in your service here after and I believe its waste of time by contacting you people,0,118
7,0,198,39,So @oyorooms enters in food segment and look who is sharing my food. @swiggy @SwiggyCares how can you on-board this pathetic newcomers whose rooms are equivalent to their kitchens. Now de board them else you know. https://t.co/oo7hM8QqH6,0,237
9,0,109,646,@SwiggyCares I dont waan ur feed back session ... i wann compensation,0,69
10,0,25,198,@SwiggyCares This is not resolved. Expecting your complaint report for this with the action plans .,0,99
11,3,643,222,Dear @swiggy_in please teach me this math https://t.co/xzbw6abXvs,1,65
12,0,30,99,@SwiggyCares Appreciation for the excellent customer service which I had received from Mr. Gaurav over the call. Great work. 🤙🏻,0,127
15,0,46,2,@SwiggyCares Still how many days required to resolve this issue YOU ARE WORST SERVICE IN INDIA,0,94
16,0,30,99,@SwiggyCares Yes. But not helping. 😂😂,0,37
17,0,40,362,If you cannot keep your service quality better to stop it @swiggy_in,0,68
18,0,109,646,"@swiggy_in look at the nonsense going on.I have placed the order and look the status is received after 1hr I got a call from swiggy they said order has been cancelled. Swiggy should be compensate for it. Order #35662951170 Cancelled on Fri, Mar 15, 12:54 AM 😡 https://t.co/PoDzxd5uB2",0,283
19,1,54,98,"Yo @Zomato @ZomatoIN you guys are crazy.
First off, you're selling your sh!t and advertising @swiggycare @swiggy_in
Second off, the cheese in that burger is wanting to be looked like a splash Fevicol cuz the burger is cold AF. https://t.co/b9eJJIsNKQ",1,250
20,1,30,99,Only if sincere apologies could deliver orders more faster. @SwiggyCares @swiggy_in,0,83
21,0,262,1366,@SwiggyCares Nope... you people said you will address in call buti haven’t received any call so far,0,99
22,0,36,67,"@SwiggyCares Your rider did not deliver food despite picking from restaurant. Then started abusing and threatening. . 
This is not the first time I am experiencing this. And I am sure I’m not the only one experiencing this. 
You guys should shut down.
#swiggysucks , so does @ZomatoIN",0,284
26,0,10,28,@swiggy_in improve your customer services and refund issues first if you want to run your company..than improve this things😡,0,124
27,0,23,22,@jagograhakjago how can I get in touch to file a complaint against @swiggy_in @SwiggyCares india what is the procedure,0,118
28,0,0,1,@swiggy_in I mailed to swiggy several times that Miss Anjali podder is not responding me .I am not able to contact her. Even I told Swiggy to appoint other Account manager for my restaurant but still I did not get any response about the same matter.,0,249
29,0,23,22,"@swiggy_in how low can you guys stoop, without even Callng and speaking to the customer offering a coupon of 100 rs. let’s meet I. @ConsumerReports @counsumercourt @jagograhakjago https://t.co/wWtxBba9k7",0,203
30,0,23,22,@swiggy_in do you guys really think a 100 rs coupon without callin and asking the concern myt help?   #bycoyytswiggy guys I am gng to file a petition against them filing a complaint in consumer court somebody has to,0,215
31,0,25,198,@SwiggyCares I ate little bit of the food. Since getting vomitting sensation.,0,77
32,0,23,22,@swiggy_in this is what you guys do you first hares a customer and then you guys don’t even call and ask the issue and you just send a coupon.filing a complaint in consumer court don’t want a 100 rs coupon let’s meet in court without even callin and asking the concern https://t.co/tQGGxmTmsf,0,292
33,0,162,408,"@SwiggyCares : 
Amt got debited but order is on hold and not created. https://t.co/ym4yHLK6nb",0,93
34,0,36,67,"@zomatocare @ZomatoIN @Zomato Zomato to chutiya banaya hi aaj. . 
Ab @swiggy_in bhi fuddu bana raha hai. . 
@SwiggyCares - You do not care. . Change your riders. . 

@Zomato @swiggy_in : you both suck! 
Your riders/executives are unprofessional
#swiggysucks #zomatosucks",0,270
35,0,1066,360,@t0mevans @swiggy_in @HiHyderabad @HilaryDurman @PrathyushaCFA18 @punkcinema1 @asylumgiant @NamrataSadhvani @nuts2406 Because I'm eating cake at my laptop. I thought you would appreciate it. That and the police station (that I live behind) 👮🏾‍♂️😉,0,246
38,0,5,88,"boy is unable to deliver so we are cancelling the order and they also cancelled it without my permission. I neither got my food as i was hungry since long and also my entire money was deducted . Please do improve your services @Zomato
@swiggy_in  @foodpandaIndia @UberEats",0,272
39,1,73,304,@prasnuts @rvaidya2000 @swiggy_in @harshamjty Nothing is taboo. But eating home food at least till school is on one part healthy and second culturally our mothers have a tendency to go feed their children even if they starve. That sense of motherly affection is no longer holding on in the next generation,0,305
40,0,23,22,@Zomato love you guys for seamless delivery @swiggy_in shame on you guys cheaters 3rs inccident in 2nd day you guys suck,0,120
41,0,4,22,"@SwiggyCares Finally we got the food from the vendor. But from we didn't even receive the call from Swiggy as you promised. Shame on you!!!

@timesofindia @the_hindu @htTweets @forum_consumer",0,191
42,1,23,22,Paiso ke bhooko @swiggy_in  take the money par atleast be true to your words. #byocottswiggy,1,92
43,0,12159,42,@chintanagheda @ZomatoIN @deepigoyal @pankajchaddah @swiggy_in @UberEats_IND @foodpandaIndia Hi There! That's odd! Kindly share your order ID with us and we will get this checked for you ASAP. ~Ary,0,197
44,0,0,5,@swiggy_in i will never order from swiggy in future choor sale,0,62
45,0,0,5,@swiggy_in choor h swiggy kha gye paise bc..,0,44
46,0,1,5,@IQinfiNIT @fssaiindia @swiggy_in @JPNadda @dominos_india @uni_con1 looks like swiggy doesn't care fssai,0,104
47,0,0,5,"@swiggy_in this is ur service swiggy
I order 2 burgers and after 1 hr its show deliver and when i asked for my order u say its deliver in wrong adress. no refund no reorder no. Enquiry what a service..
Idiot",0,207
49,0,96,211,"@zomatocare  Extremely bad service. Regretting for not choosing @SwiggyCares for ordering. Atleast the assistance received is much better. 
I just need my money back. 
Order id 1163883294",0,187
50,1,23,22,@swiggy_in when u failed my order from @ZomatoIN got delivered in 20 mins without any problem. #bycottswiggy,0,108
51,0,25,198,"@swiggy_in @SwiggyCares #Swiggy is delivering #Spider_Noodles at #TN_22_Biryani restaurant.

I registered a complaint in the swiggy care. But they are giving the same replacement for this venomous food.

How can we have the same food which is already poisoned!

Be cautious. https://t.co/jlSVyo3156",2,298
52,0,23,22,@swiggy_in playing with peoples emotions and money you guys suck,0,64
54,0,23,22,@swiggy_in cheaters they take you money and no food is delivered all you get is a 100rs coupon for compensation. This is the 3rd time I am facing it no @swiggy_in anymore  you suck SUCK,0,185
56,0,204,365,@sarahliuk @swiggy_in @HiHyderabad @HilaryDurman @PrathyushaCFA18 @punkcinema1 @asylumgiant @NamrataSadhvani @nuts2406 i dont understand am i tagged in this? and it says your in a police station?! haha! what have you been doing now! ha,0,235
57,0,23,22,For the food delayed by 3 hrs you get is we are sorry. @swiggy_in https://t.co/JkZS1buHxV,1,89
58,0,23,22,This is what you get every second day and nothing Else thEy take money and don’t deliver for their customer support sucks No response.@swiggy_in @swiggy_in @SwiggyCares https://t.co/LS4AGkW8q2,1,192
59,0,0,1,@swiggy_in you don't have any system to follow . You simply make your own third class system. Don't give me that reason. I will surely search out swiggy owner name and his contact number then I will tell him how your swiggy works.,0,230
60,0,23,22,@swiggy_in stands for nothing they have no morality the word morality means nothing to them blady fraud.,0,104
61,0,23,22,@SwiggyCares @swiggy_in  fraud 3rd complaint in the past 3 days. Fraudsters won’t go for long. They take money and then they cancel orders.,0,139
62,0,0,1,"@SwiggyCares Your apology will not compensate me . Why from one month ,I am not getting answer from swiggy. It's not a murder case which investigation will take 1-2 year to be resolved. Your finance department is not serious at all nor swiggy seems to be serious about my matter.",0,279
63,0,207,379,"@swiggy_in I am very much frstratd from the food which you have deliver the food is all burnt,my family is very hungry and sadly we'll throughout all the food coz you deliver worst food. Feedbackon @swiggy_in app.Maintain your standard.Refund my money my hunger n my time. https://t.co/TNx1XBhca4",0,296
64,0,23,22,@SwiggyCares are you guys for real 2 Nd complaint in 2 days,0,59
65,0,262,1366,@SwiggyCares You people aren’t replying in dm,0,45
66,1,23,22,I was given no call on my number and I was told that call had been placed u didn’t pick up n hence we are cancelling you order are you for real @SwiggyCares @swiggy_in,0,167
68,0,271,920,"@SwiggyCares The above images shows ut delivery person ,kindly take action",0,74
